ang(deg),IA (A),IB (A),Axial torque (N*m)
63,4,-2,-1.5836386617340728
63,4,-1,-1.7946389497162507
63,4,0,-2.005218069302426
63,4,1,-2.211773143045962
63,4,2,-2.412661657173073
63,4,3,-2.6113418886251507
63,4,4,-2.8096149373103754
63,4,5,-3.0056912892073746
63,4,6,-3.1997347982430644
63,4,7,-3.393277815499389
63,4,8,-3.585832758509697
63,4,9,-3.773746825343258
63,4,10,-3.9572164064801663
63,5,-10,-0.278111022074756
63,5,-9,-0.5080531779770618
63,5,-8,-0.7316669150287105
63,5,-7,-0.9526042837139634
63,5,-6,-1.170428834128858
63,5,-5,-1.3851559610508741
63,5,-4,-1.5991262793117755
63,5,-3,-1.8118100679114792
63,5,-2,-2.0227345560108048
63,5,-1,-2.2332303114635446
63,5,0,-2.43909546589493
63,5,1,-2.6390078289461605
63,5,2,-2.837977067933984
63,5,3,-3.036112207865258
63,5,4,-3.2324230992335
63,5,5,-3.4265611953630883
63,5,6,-3.6202880533787707
63,5,7,-3.8121986222512487
63,5,8,-3.9997790134776094
63,5,9,-4.18335889564581
63,5,10,-4.363872540865669
63,6,-10,-0.7430344995376906
63,6,-9,-0.9659776302539227
63,6,-8,-1.1878728589593046
63,6,-7,-1.4050016945626134
63,6,-6,-1.618569911957056
63,6,-5,-1.8324766292388754
63,6,-4,-2.044639267106282
63,6,-3,-2.2556855252724355
63,6,-2,-2.466115360970975
63,6,-1,-2.671719098316881
63,6,0,-2.8710853892979338
63,6,1,-3.0697303999038357
63,6,2,-3.2686943999425395
63,6,3,-3.4645783507380727
63,6,4,-3.6590757204939743
63,6,5,-3.8521932023234604
63,6,6,-4.044551197799386
63,6,7,-4.231763507096273
63,6,8,-4.414711760087701
63,6,9,-4.595807877180958
63,6,10,-4.776450587292105
63,7,-10,-1.2020901389300744
63,7,-9,-1.424424560776578
63,7,-8,-1.641304354506713
63,7,-7,-1.854592596450429
63,7,-6,-2.067459750822817
63,7,-5,-2.2788657370860745
63,7,-4,-2.4895180495246425
63,7,-3,-2.6996552533971268
63,7,-2,-2.904918305296745
63,7,-1,-3.10403374450083
63,7,0,-3.3025273999538958
63,7,1,-3.501735617834963
63,7,2,-3.6967372875594653
63,7,3,-3.8917017391406414
63,7,4,-4.085186957576016
63,7,5,-4.277355436267801
63,7,6,-4.464329731889933
63,7,7,-4.6472040854777905
63,7,8,-4.828328819952411
63,7,9,-5.008977905948341
63,7,10,-5.187571723351986
63,8,-10,-1.661482775744394
63,8,-9,-1.8794934730116921
63,8,-8,-2.0932784531963655
63,8,-7,-2.3052299951718442
63,8,-6,-2.515499212628082
63,8,-5,-2.724787614926731
63,8,-4,-2.9347105351265266
63,8,-3,-3.1389976939825854
63,8,-2,-3.337643760290547
63,8,-1,-3.5358919494252508
63,8,0,-3.734024639784795
63,8,1,-3.9301130649490066
63,8,2,-4.1248106628453485
63,8,3,-4.3187424275207125
63,8,4,-4.5106879043407355
63,8,5,-4.69744081911172
63,8,6,-4.880260277094736
63,8,7,-5.0612038379898125
63,8,8,-5.241749105684158
63,8,9,-5.420339802840768
63,8,10,-5.59358874208566
63,9,-10,-2.116729936285805
63,9,-9,-2.3321150104284083
63,9,-8,-2.544513917272671
63,9,-7,-2.7544761730390923
63,9,-6,-2.9628924782908754
63,9,-5,-3.170829629466431
63,9,-4,-3.3747394284340877
63,9,-3,-3.573143803729277
63,9,-2,-3.770848835962413
63,9,-1,-3.9683733142375135
63,9,0,-4.16444450351495
63,9,1,-4.359058985431763
63,9,2,-4.552982716481258
63,9,3,-4.744958282003051
63,9,4,-4.931070640089566
63,9,5,-5.113731698724478
63,9,6,-5.294847012316418
63,9,7,-5.475235963461215
63,9,8,-5.6535355306951365
63,9,9,-5.826598711547476
63,9,10,-5.9965676926959555
63,10,-10,-2.569726625845535
63,10,-9,-2.783644209028727
63,10,-8,-2.9936022185739843
63,10,-7,-3.2023621789251644
63,10,-6,-3.409972395752186
63,10,-5,-3.611770661101361
63,10,-4,-3.80917172004529
63,10,-3,-4.0064487257999755
63,10,-2,-4.2036253392954634
63,10,-1,-4.399210566405641
63,10,0,-4.593847195007066
63,10,1,-4.787983659191509
63,10,2,-4.980042978380446
63,10,3,-5.1660593862091
63,10,4,-5.348378146879198
63,10,5,-5.529378369877457
63,10,6,-5.709558142601268
63,10,7,-5.887292400679555
63,10,8,-6.060077049734407
63,10,9,-6.229736489813951
63,10,10,-6.398106223350972
64,-10,-10,6.498623104543324
64,-10,-9,6.234189823478388
64,-10,-8,5.96972891556732
64,-10,-7,5.704748555704364
64,-10,-6,5.4409761285032605
64,-10,-5,5.180226665144873
64,-10,-4,4.920536834658544
64,-10,-3,4.661357508935513
64,-10,-2,4.402514566240457
64,-10,-1,4.143176095373076
64,-10,0,3.8836604157472747
64,-10,1,3.6235247992946995
64,-10,2,3.364762844435466
64,-10,3,3.108396569710229
64,-10,4,2.8528063553793075
64,-10,5,2.5987054727239456
64,-10,6,2.3457799654032003
64,-10,7,2.093678083667613
64,-10,8,1.8429227332250984
64,-10,9,1.5931255228878716
64,-10,10,1.3438957940421703
64,-9,-10,6.078610268674029
64,-9,-9,5.814316791659195
64,-9,-8,5.54948277574573
64,-9,-7,5.284568990665303
64,-9,-6,5.021943017571469
64,-9,-5,4.7617389681268
64,-9,-4,4.5026048850498315
64,-9,-3,4.243872981697785
64,-9,-2,3.9848820995983876
64,-9,-1,3.725202170678603
64,-9,0,3.4655251043890205
64,-9,1,3.2059014164076225
64,-9,2,2.948028421190394
64,-9,3,2.6924827748914355
64,-9,4,2.4375475557579165
64,-9,5,2.1837502754832756
64,-9,6,1.930965353091538
64,-9,7,1.679771910951704
64,-9,8,1.4300057598942386
64,-9,9,1.1803868601361514
64,-9,10,0.9333332505350319
64,-8,-10,5.657836992520747
64,-8,-9,5.393066412240337
64,-8,-8,5.128349416156178
64,-8,-7,4.8640822274058175
64,-8,-6,4.602516487443147
64,-8,-5,4.342654688836664
64,-8,-4,4.0836192461797145
64,-8,-3,3.825150294729696
64,-8,-2,3.5660352767362897
64,-8,-1,3.306661410647037
64,-8,0,3.046990464311918
64,-8,1,2.7876417237740463
64,-8,2,2.531334777774941
64,-8,3,2.276204339088477
64,-8,4,2.0217177645215516
64,-8,5,1.7681742328589376
64,-8,6,1.5159261331953764
64,-8,7,1.2660022262938455
64,-8,8,1.0163595839683992
64,-8,9,0.768915968225904
64,-8,10,0.528862078360037
64,-7,-10,5.235607204508739
64,-7,-9,4.970685987894988
64,-7,-8,4.705934126083169
64,-7,-7,4.442588946515455
64,-7,-6,4.181677993471124
64,-7,-5,3.9220574250006353
64,-7,-4,3.662912134368812
64,-7,-3,3.404726154926666
64,-7,-2,3.145246532170303
64,-7,-1,2.885912165467663
64,-7,0,2.6264913873420688
64,-7,1,2.368199949961314
64,-7,2,2.112767977099472
64,-7,3,1.8579782203602813
64,-7,4,1.604115403954068
64,-7,5,1.3508337912938686
64,-7,6,1.0996992829909091
64,-7,7,0.8501027386359347
64,-7,8,0.6022587392013888
64,-7,9,0.36215910805627854
64,-7,10,0.12317315319251573
64,-6,-10,4.809887211582219
64,-6,-9,4.544660399492104
64,-6,-8,4.2797772711412465
64,-6,-7,4.017454858608427
64,-6,-6,3.7568321661007382
64,-6,-5,3.4970722017376947
64,-6,-4,3.2387011181085787
64,-6,-3,2.978692504820296
64,-6,-2,2.7196874103411783
64,-6,-1,2.4604890414651877
64,-6,0,2.201213379693332
64,-6,1,1.9442057678024336
64,-6,2,1.6891290899034155
64,-6,3,1.4345291508907456
64,-6,4,1.1807280848727377
64,-6,5,0.9286280868282335
64,-6,6,0.6780680768114824
64,-6,7,0.42978847657135394
64,-6,8,0.18941876845917618
64,-6,9,-0.049487583797112704
64,-6,10,-0.28671972512568983
64,-5,-10,4.37829644499331
64,-5,-9,4.113033686650261
64,-5,-8,3.848664821893607
64,-5,-7,3.5870055248110346
64,-5,-6,3.3263477856631023
64,-5,-5,3.0664645962101114
64,-5,-4,2.807372939363261
64,-5,-3,2.54821146148168
64,-5,-2,2.2892086196482015
64,-5,-1,2.0302201065307286
64,-5,0,1.7717156312826243
64,-5,1,1.516153983127604
64,-5,2,1.261104815471278
64,-5,3,1.0072176408417712
64,-5,4,0.7546132005856766
64,-5,5,0.5027551172477553
64,-5,6,0.25381191529921354
64,-5,7,0.013317365830240959
64,-5,8,-0.22592092069457131
64,-5,9,-0.46330463576496567
64,-5,10,-0.6956682361439741
64,-4,-10,3.9451344251904237
64,-4,-9,3.6806638592102323
64,-4,-8,3.416745008449815
64,-4,-7,3.1552189498652243
64,-4,-6,2.8945786393105815
64,-4,-5,2.6350536223011267
64,-4,-4,2.375801658153791
64,-4,-3,2.117124474447288
64,-4,-2,1.8582303850229367
64,-4,-1,1.5994536199438136
64,-4,0,1.3424627054019451
64,-4,1,1.0875603107838685
64,-4,2,0.8330883103070965
64,-4,3,0.580295951040639
64,-4,4,0.32842087709577683
64,-4,5,0.07831177296136858
64,-4,6,-0.16300212254645854
64,-4,7,-0.40223285885589066
64,-4,8,-0.6399915159029905
64,-4,9,-0.8728223434685373
64,-4,10,-1.1043674039332274
64,-3,-10,3.5118969084404923
64,-3,-9,3.247690660712755
64,-3,-8,2.985366076805643
64,-3,-7,2.7230304209547818
64,-3,-6,2.462646859016608
64,-3,-5,2.2031531703740646
64,-3,-4,1.9441519704240708
64,-3,-3,1.6855006591575807
64,-3,-2,1.4269331639095164
64,-3,-1,1.1686626599269683
64,-3,0,0.9129007812753153
64,-3,1,0.6585563387318046
64,-3,2,0.4054431101747728
64,-3,3,0.15344857153989985
64,-3,4,-0.0966535589816016
64,-3,5,-0.33903309360669415
64,-3,6,-0.5791900876954186
64,-3,7,-0.817103507416149
64,-3,8,-1.0505680447781054
64,-3,9,-1.2822919882938264
64,-3,10,-1.5132632566038564
64,-2,-10,3.077273219252914
64,-2,-9,2.81275226915661
64,-2,-8,2.5511359373467495
64,-2,-7,2.289658084937524
64,-2,-6,2.02949249117672
64,-2,-5,1.7698540253072432
64,-2,-4,1.5110970362212208
64,-2,-3,1.2521773127924627
64,-2,-2,0.9937444087466001
64,-2,-1,0.7364845282760332
64,-2,0,0.48173476313231617
64,-2,1,0.22843554955003081
64,-2,2,-0.023376231768598214
64,-2,3,-0.2743061161538797
64,-2,4,-0.5172069888408962
64,-2,5,-0.7574719730974417
64,-2,6,-0.9959765144659093
64,-2,7,-1.2295471097644524
64,-2,8,-1.4618061217422005
64,-2,9,-1.6930058725693184
64,-2,10,-1.9221045828047354
64,-1,-10,2.6409903561338877
64,-1,-9,2.3771470648953565
64,-1,-8,2.1160242200155612
64,-1,-7,1.8548882014234358
64,-1,-6,1.5948918256068305
64,-1,-5,1.335637822860072
64,-1,-4,1.0764496584321845
64,-1,-3,0.8179234211981363
64,-1,-2,0.5608755661764141
64,-1,-1,0.303416149901904
64,-1,0,0.05004185711969076
64,-1,1,-0.20181289173237044
64,-1,2,-0.4523450193807598
64,-1,3,-0.6952777939726967
64,-1,4,-0.9362983484056244
64,-1,5,-1.175239576585051
64,-1,6,-1.4091999756513929
64,-1,7,-1.6416911747121588
64,-1,8,-1.8731552061672887
64,-1,9,-2.10241315371305
64,-1,10,-2.330665044509524
64,0,-10,2.203661184964293
64,0,-9,1.9416412484465793
64,0,-8,1.68023786685751
64,0,-7,1.4197349329620732
64,0,-6,1.1601088317718082
64,0,-5,0.9008212765987661
64,0,-4,0.6422593503760655
64,0,-3,0.38355558756994745
64,0,-2,0.12613817340089273
64,0,-1,-0.12893966702874052
64,0,0,-0.38108881654938936
64,0,1,-0.631776538822566
64,0,2,-0.8743786470068449
64,0,3,-1.1147663316122076
64,0,4,-1.354489990891441
64,0,5,-1.5890216002125774
64,0,6,-1.8219206226036222
64,0,7,-2.0532771567865584
64,0,8,-2.282721560749644
64,0,9,-2.511314888617917
64,0,10,-2.7383127776285696
64,1,-10,1.7657919040563823
64,1,-9,1.5041603303897488
64,1,-8,1.243385648787122
64,1,-7,0.9832543505648862
64,1,-6,0.7233079495284098
64,1,-5,0.46388191055143047
64,1,-4,0.20484383364662506
64,1,-3,-0.05349500818702824
64,1,-2,-0.3100426775951976
64,1,-1,-0.5633827277272854
64,1,0,-0.8145673134258259
64,1,1,-1.057677878771767
64,1,2,-1.2980463657003962
64,1,3,-1.5372114873047547
64,1,4,-1.7717948896335294
64,1,5,-2.0051598527674632
64,1,6,-2.2372673961072986
64,1,7,-2.466491129538802
64,1,8,-2.6951392427536964
64,1,9,-2.9224641930780866
64,1,10,-3.1434033680983022
64,2,-10,1.321664169571675
64,2,-9,1.059837817781693
64,2,-8,0.7988653929807689
64,2,-7,0.538726961853832
64,2,-6,0.2786985255160843
64,2,-5,0.019404726237368396
64,2,-4,-0.2393803113493341
64,2,-3,-0.4969353689508455
64,2,-2,-0.7523349548229042
64,2,-1,-1.0041474014789376
64,2,0,-1.247838265931256
64,2,1,-1.4882778549458398
64,2,2,-1.7275259221353618
64,2,3,-1.9618830314059987
64,2,4,-2.1948920333544355
64,2,5,-2.427398603435737
64,2,6,-2.6570838713483997
64,2,7,-2.885763649620128
64,2,8,-3.113280079593591
64,2,9,-3.3344039673350983
64,2,10,-3.5506833270499185
64,3,-10,0.8743297395796914
64,3,-9,0.6128084600973889
64,3,-8,0.3520198426963219
64,3,-7,0.09196232826085411
64,3,-6,-0.1676892837742473
64,3,-5,-0.42668432335269707
64,3,-4,-0.6849814177846364
64,3,-3,-0.9410435763950706
64,3,-2,-1.1945515554673851
64,3,-1,-1.438402864175761
64,3,0,-1.6793943724460352
64,3,1,-1.918729197386074
64,3,2,-2.153346665359085
64,3,3,-2.3864766739408045
64,3,4,-2.6186104566756896
64,3,5,-2.8484074945573137
64,3,6,-3.07739726267416
64,3,7,-3.3059151034747893
64,3,8,-3.52615031025785
64,3,9,-3.743294410596343
64,3,10,-3.9583931700965262
64,4,-10,0.4263077729177923
64,4,-9,0.16540374764050175
64,4,-8,-0.0950883902022495
64,4,-7,-0.35491742095678525
64,4,-6,-0.6143850821177456
64,4,-5,-0.8729184480545056
64,4,-4,-1.1298842457825629
64,4,-3,-1.3845763339396104
64,4,-2,-1.6293781009920787
64,4,-1,-1.8707552206809115
64,4,0,-2.110541874985648
64,4,1,-2.3453212244860735
64,4,2,-2.578591004128614
64,4,3,-2.8108922395152214
64,4,4,-3.040811213441364
64,4,5,-3.2696044267322217
64,4,6,-3.497398495895787
64,4,7,-3.7192113401093514
64,4,8,-3.9358536118655834
64,4,9,-4.151731212040719
64,4,10,-4.365906419700822
64,5,-10,-0.02357156452396269
64,5,-9,-0.2839773937007543
64,5,-8,-0.5440557478472541
64,5,-7,-0.8036379620208023
64,5,-6,-1.0627998350948349
64,5,-5,-1.3204746920283579
64,5,-4,-1.5755265614079565
64,5,-3,-1.8223389918733175
64,5,-2,-2.0638683127034367
64,5,-1,-2.304155277989248
64,5,0,-2.539155670673741
64,5,1,-2.7724420320108094
64,5,2,-3.005059421425297
64,5,3,-3.2351401138190425
64,5,4,-3.4641413162161574
64,5,5,-3.6918317895134485
64,5,6,-3.913042594473749
64,5,7,-4.130173768916044
64,5,8,-4.346345323921234
64,5,9,-4.56117124568726
64,5,10,-4.773264464320391
64,6,-10,-0.4740955207499819
64,6,-9,-0.7342232999542068
64,6,-8,-0.9937703751241076
64,6,-7,-1.2529864407986089
64,6,-6,-1.5112274791901963
64,6,-5,-1.7666721066560296
64,6,-4,-2.013766097526021
64,6,-3,-2.25725031972541
64,6,-2,-2.4975176647722095
64,6,-1,-2.7330769029948083
64,6,0,-2.966568305869541
64,6,1,-3.199181586256176
64,6,2,-3.429622773587131
64,6,3,-3.6587616936628606
64,6,4,-3.886676931241449
64,6,5,-4.1080494677486135
64,6,6,-4.325845489717136
64,6,7,-4.541486036281101
64,6,8,-4.756646104770709
64,6,9,-4.968912397061186
64,6,10,-5.180202407903801
64,7,-10,-0.9253811626359876
64,7,-9,-1.1851611164713745
64,7,-8,-1.444254277743843
64,7,-7,-1.7028493636302893
64,7,-6,-1.9591027149204783
64,7,-5,-2.206340205407034
64,7,-4,-2.451108395534879
64,7,-3,-2.69238760936062
64,7,-2,-2.9280939959607184
64,7,-1,-3.1623524172667636
64,7,0,-3.3946977313686184
64,7,1,-3.625249472202452
64,7,2,-3.8546376739218666
64,7,3,-4.082424853823172
64,7,4,-4.303862845655886
64,7,5,-4.521407753432652
64,7,6,-4.7375966894966295
64,7,7,-4.952907869339117
64,7,8,-5.165493455923117
64,7,9,-5.376325748267906
64,7,10,-5.586590942233628
64,8,-10,-1.3813045820447287
64,8,-9,-1.6406651338064642
64,8,-8,-1.899369492512996
64,8,-7,-2.155681061047336
64,8,-6,-2.4037120452163694
64,8,-5,-2.648700113433265
64,8,-4,-2.891619035270329
64,8,-3,-3.1274216828085764
64,8,-2,-3.3618973108164036
64,8,-1,-3.5946949164329824
64,8,0,-3.8251463773719676
64,8,1,-4.05488065640749
64,8,2,-4.282711354959485
64,8,3,-4.504342043727434
64,8,4,-4.721531717637566
64,8,5,-4.938381784563791
64,8,6,-5.153534117988988
64,8,7,-5.366504277868025
64,8,8,-5.577377739804053
64,8,9,-5.787212002332394
64,8,10,-5.995616444735837
64,9,-10,-1.8382707395946707
64,9,-9,-2.0972188618987904
64,9,-8,-2.3532251936068476
64,9,-7,-2.6012771642106887
64,9,-6,-2.847035762133557
64,9,-5,-3.0906174059913294
64,9,-4,-3.327786078116071
64,9,-3,-3.562190461855118
64,9,-2,-3.7954202100454557
64,9,-1,-4.0259708263773994
64,9,0,-4.255532680914165
64,9,1,-4.484010915761885
64,9,2,-4.705309481611037
64,9,3,-4.922836399717637
64,9,4,-5.13966404023046
64,9,5,-5.355287358044924
64,9,6,-5.568713509537254
64,9,7,-5.780156233552967
64,9,8,-5.990018681035588
64,9,9,-6.1981543524841145
64,9,10,-6.401042430713453
64,10,-10,-2.2987247340354604
64,10,-9,-2.554731689470605
64,10,-8,-2.802375330031236
64,10,-7,-3.0485923283434984
64,10,-6,-3.2927147901837737
64,10,-5,-3.5312104110018003
64,10,-4,-3.7663757285926005
64,10,-3,-3.9994802801010323
64,10,-2,-4.230222277840691
64,10,-1,-4.460194223930263
64,10,0,-4.68834451226855
64,10,1,-4.9091212374409725
64,10,2,-5.126623022992749
64,10,3,-5.343141334314284
64,10,4,-5.559036914695987
64,10,5,-5.772575784653256
64,10,6,-5.984535078558023
64,10,7,-6.194784308125644
64,10,8,-6.402861316476502
64,10,9,-6.605164817533367
64,10,10,-6.804398816876051
65,-10,-10,6.650738148695615
65,-10,-9,6.3601078469665255
65,-10,-8,6.0689784628381735
65,-10,-7,5.7778756508196745
65,-10,-6,5.489014555899097
65,-10,-5,5.202408490054588
65,-10,-4,4.917521874859244
65,-10,-3,4.632886350211404
65,-10,-2,4.348438082735742
65,-10,-1,4.064374597357399
65,-10,0,3.7830968658936817
65,-10,1,3.504189527884515
65,-10,2,3.226410051775298
65,-10,3,2.9490653969990195
65,-10,4,2.6719755583929756
65,-10,5,2.394663936402425
65,-10,6,2.1173133451741113
65,-10,7,1.8411555064608651
65,-10,8,1.5689745766989678
65,-10,9,1.2997100862804993
65,-10,10,1.0307818769808574
65,-9,-10,6.243821441728407
65,-9,-9,5.952660421063184
65,-9,-8,5.661110456425106
65,-9,-7,5.370784440043461
65,-9,-6,5.082994511672021
65,-9,-5,4.796806157293098
65,-9,-4,4.512071490922227
65,-9,-3,4.227144815277991
65,-9,-2,3.9424084458841797
65,-9,-1,3.6592549255878635
65,-9,0,3.379196839701185
65,-9,1,3.100607863515324
65,-9,2,2.8230016999325547
65,-9,3,2.5458534068008563
65,-9,4,2.2684020471277724
65,-9,5,1.990830330796197
65,-9,6,1.7135725673967928
65,-9,7,1.4383666294982114
65,-9,8,1.1674911719148007
65,-9,9,0.8982736010787804
65,-9,10,0.6300303640236506
65,-8,-10,5.835773812173732
65,-8,-9,5.544320271070343
65,-8,-8,5.253154131083024
65,-8,-7,4.963789497993859
65,-8,-6,4.676793771251153
65,-8,-5,4.390869911063887
65,-8,-4,4.105767058870381
65,-8,-3,3.820699216827303
65,-8,-2,3.5363229208202895
65,-8,-1,3.2544148734677343
65,-8,0,2.9749169315337167
65,-8,1,2.6966870962840033
65,-8,2,2.419330078674
65,-8,3,2.141731822241685
65,-8,4,1.8643325749578776
65,-8,5,1.5865806150308084
65,-8,6,1.309638942285217
65,-8,7,1.0358829040448922
65,-8,8,0.7659009083785763
65,-8,9,0.4967276406712178
65,-8,10,0.22927885203523962
65,-7,-10,5.426038661017545
65,-7,-9,5.134862957430405
65,-7,-8,4.844147499889195
65,-7,-7,4.5560469011582025
65,-7,-6,4.269344486397073
65,-7,-5,3.9834760234852413
65,-7,-4,3.6981774809048233
65,-7,-3,3.41318412984487
65,-7,-2,3.129429782068514
65,-7,-1,2.848823970230592
65,-7,0,2.5697342275042367
65,-7,1,2.29165863688145
65,-7,2,2.013967283345305
65,-7,3,1.7366033272159154
65,-7,4,1.4590867264001008
65,-7,5,1.1816125262812174
65,-7,6,0.9049203890321273
65,-7,7,0.6325319293806279
65,-7,8,0.36302958056905904
65,-7,9,0.09464543904233928
65,-7,10,-0.1729826271756921
65,-6,-10,5.0145658578411645
65,-6,-9,4.72306269079629
65,-6,-8,4.433375762300821
65,-6,-7,4.146094146330683
65,-6,-6,3.85980735698967
65,-6,-5,3.5738230153469
65,-6,-4,3.2884140877037855
65,-6,-3,3.0036608249717425
65,-6,-2,2.7210007951318507
65,-6,-1,2.4409878943244347
65,-6,0,2.1622975817049657
65,-6,1,1.8841617253202865
65,-6,2,1.6065411548416961
65,-6,3,1.3289226782887438
65,-6,4,1.0514014674042471
65,-6,5,0.7738469925607113
65,-6,6,0.49844109123834807
65,-6,7,0.22712793824951114
65,-6,8,-0.04256350384311283
65,-6,9,-0.3105856274751531
65,-6,10,-0.5778711710205893
65,-5,-10,4.597759519269391
65,-5,-9,4.306429544065788
65,-5,-8,4.017928242164468
65,-5,-7,3.730889462354155
65,-5,-6,3.4449032316952883
65,-5,-5,3.158992294240709
65,-5,-4,2.873574743777611
65,-5,-3,2.588874422086246
65,-5,-2,2.3075005605933794
65,-5,-1,2.0277283525831207
65,-5,0,1.7487597795578418
65,-5,1,1.470826815428272
65,-5,2,1.1931768549134114
65,-5,3,0.915570452652735
65,-5,4,0.6378156930573498
65,-5,5,0.36062012951570643
65,-5,6,0.08650363550076437
65,-5,7,-0.184257557066449
65,-5,8,-0.45324476574927325
65,-5,9,-0.7208878387016141
65,-5,10,-0.9870780084604571
65,-4,-10,4.176785904094355
65,-4,-9,3.886213283790331
65,-4,-8,3.5983113829590003
65,-4,-7,3.3117194228285163
65,-4,-6,3.0260688390554296
65,-4,-5,2.7400408446881093
65,-4,-4,2.454785356266706
65,-4,-3,2.1710551442979007
65,-4,-2,1.8904937042322612
65,-4,-1,1.6112397777800862
65,-4,0,1.33268316314076
65,-4,1,1.0549326156100884
65,-4,2,0.7773380844314605
65,-4,3,0.49980728954752746
65,-4,4,0.22249688672481338
65,-4,5,-0.05389306434227685
65,-4,6,-0.3265519313407236
65,-4,7,-0.5971155357010169
65,-4,8,-0.8651619215212443
65,-4,9,-1.1319835863424563
65,-4,10,-1.3970333203833833
65,-3,-10,3.754559788826822
65,-3,-9,3.465549439800851
65,-3,-8,3.1783757303842455
65,-3,-7,2.8929260518115383
65,-3,-6,2.606608622027541
65,-3,-5,2.320563989710141
65,-3,-4,2.0357254346116807
65,-3,-3,1.7533603808403255
65,-3,-2,1.4732860289021041
65,-3,-1,1.1944242812781025
65,-3,0,0.9161880166029845
65,-3,1,0.6385997313942214
65,-3,2,0.36113139646390885
65,-3,3,0.08367938382295134
65,-3,4,-0.19326377344560808
65,-3,5,-0.4680433532319321
65,-3,6,-0.739712341553363
65,-3,7,-1.0093576427002426
65,-3,8,-1.2764317462349997
65,-3,9,-1.5421595486354984
65,-3,10,-1.8018221374046153
65,-2,-10,3.3319773106698483
65,-2,-9,3.044006469381083
65,-2,-8,2.7575029096267833
65,-2,-7,2.471958424411884
65,-2,-6,2.185572206292411
65,-2,-5,1.8998835776507277
65,-2,-4,1.6158457310725753
65,-2,-3,1.3347190445561326
65,-2,-2,1.0554989449775347
65,-2,-1,0.7768702593047839
65,-2,0,0.4988482114904892
65,-2,1,0.22135634425052067
65,-2,2,-0.05616845871935483
65,-2,3,-0.3333650917558773
65,-2,4,-0.6094780085690862
65,-2,5,-0.8832125672142283
65,-2,6,-1.154287871465879
65,-2,7,-1.4226463110700336
65,-2,8,-1.6888743630360752
65,-2,9,-1.949430214823433
65,-2,10,-2.204524653116049
65,-1,-10,2.9072442127899074
65,-1,-9,2.6198701838154883
65,-1,-8,2.333539167806195
65,-1,-7,2.047540162010771
65,-1,-6,1.7615777441526912
65,-1,-5,1.4761146242317087
65,-1,-4,1.1927863514000496
65,-1,-3,0.9128017805569539
65,-1,-2,0.6337507229898047
65,-1,-1,0.355311451330741
