IB (A),IA (A),ang (deg),Coil A flux (Wb),Coil B flux (Wb),Coil C flux (Wb)
9,3,86,-0.043832983772993044,0.03791116275677058,0.005910117945460221
10,3,86,-0.04381174285942526,0.038260357183824305,0.005320924671588581
-10,4,86,-0.04383493076715696,0.029849779907009714,0.016574659242105598
-9,4,86,-0.04382317376151802,0.030333857934794123,0.01598685779735047
-8,4,86,-0.04381494484089041,0.030820861803555286,0.015397889197456258
-7,4,86,-0.04380186146993265,0.03129898165776309,0.014808143421441924
-6,4,86,-0.04379105124173637,0.03177396984531244,0.014217864252347693
-5,4,86,-0.043780903703831885,0.032247350660913006,0.01362607232578722
-4,4,86,-0.04376991856270589,0.03271559384659882,0.013033838136987459
-3,4,86,-0.04375775437888976,0.033166265776255,0.012440822779152079
-2,4,86,-0.04374024293578541,0.03360178692880502,0.01184750493523892
-1,4,86,-0.04372585751163092,0.03403426680047789,0.0112538432483809
0,4,86,-0.04371061135337611,0.034466361409494446,0.010659555937591086
1,4,86,-0.04369807895361527,0.034887813036925314,0.010067226525283166
2,4,86,-0.043681028900543914,0.03528941187870069,0.009474118563051366
3,4,86,-0.04365878108207052,0.03568321438508871,0.00888038348819292
4,4,86,-0.043638289091980254,0.03607194465809973,0.008287499724859067
5,4,86,-0.043617380633359806,0.03645907276261512,0.007694347079257513
6,4,86,-0.04359670110173569,0.03684583951627548,0.007101302660199106
7,4,86,-0.0435752990327907,0.03722502843169617,0.006509120772955213
8,4,86,-0.04355372693783708,0.037587847582444545,0.005919036795345703
9,4,86,-0.04353214065103407,0.03794134601693204,0.00532944744263968
10,4,86,-0.04351037713391695,0.038290453231497,0.004740913163826377
-10,5,86,-0.043539920332562765,0.029875945848631666,0.01600404609348471
-9,5,86,-0.0435289883570523,0.030361694543688724,0.015414799415460635
-8,5,86,-0.04351791633212681,0.030846537687997475,0.014824957452378345
-7,5,86,-0.04350671397821071,0.03132678078178681,0.014234470671220488
-6,5,86,-0.043495315718317135,0.03180175241495653,0.01364234206964198
-5,5,86,-0.04348348896494057,0.03227513100744281,0.013049694676942034
-4,5,86,-0.043471453555372026,0.03274367834971691,0.012456496973534334
-3,5,86,-0.04345858082463435,0.033194104324167154,0.01186292376598124
-2,5,86,-0.04344452023794927,0.03363156685542333,0.011268831235333666
-1,5,86,-0.04342929841759126,0.03406458150887616,0.010674248586872681
0,5,86,-0.0434119487015224,0.034496943715776544,0.010080457442434018
1,5,86,-0.04339387125851412,0.034918685669973935,0.0094864015499384
2,5,86,-0.04337318008199847,0.035320501373992355,0.008891695561897795
3,5,86,-0.04335270880583567,0.03571422544497631,0.008297759441677965
4,5,86,-0.043331993840823056,0.03610288552346449,0.007704492212008703
5,5,86,-0.04331099940273184,0.036490036144067185,0.00711143731235738
6,5,86,-0.04328975568927088,0.03687703080411958,0.006518852517562668
7,5,86,-0.04326832851916721,0.037256046452115964,0.005927961695796893
8,5,86,-0.04324670899756726,0.03761793993121051,0.005337874514880819
9,5,86,-0.043224928805783144,0.037971547772258585,0.004750039362323376
10,5,86,-0.043202970378155965,0.038320650815606365,0.004160324761016668
-10,6,86,-0.04324412275369277,0.029903727429595794,0.015431629524964331
-9,6,86,-0.04323288942631064,0.03038950152410102,0.014841630034226928
-8,6,86,-0.043221303404915465,0.030874563255266073,0.014250901847991474
-7,6,86,-0.04321014639661921,0.03135690593752658,0.013658302478199475
-6,6,86,-0.04319778934531855,0.03182919560042006,0.013066029783262986
-5,6,86,-0.04318562365423029,0.0323026984268486,0.012472121870818817
-4,6,86,-0.043172859215027906,0.032771932535315754,0.01187823514168121
-3,6,86,-0.04315943647834752,0.03322296681818549,0.011283390115311577
-2,6,86,-0.043142838696171706,0.03366110827341776,0.010687618954903824
-1,6,86,-0.04312536489040605,0.034095092863368204,0.0100930178129031
0,6,86,-0.04310596308713007,0.034528364982041364,0.00949775566254081
1,6,86,-0.04308602591745348,0.03494968874149137,0.008902611751133277
2,6,86,-0.043065479302395834,0.03535183578360171,0.008308258623995908
3,6,86,-0.043044782101348385,0.035745063525738384,0.007714520858858489
4,6,86,-0.04302389247204208,0.03613358212481415,0.007121280793538674
5,6,86,-0.043003027410422216,0.036521083294422524,0.0065287258135880415
6,6,86,-0.04298208278111954,0.03690801465116699,0.00593747831192918
7,6,86,-0.042960914801702506,0.03728777404231635,0.005346464858413984
8,6,86,-0.04293868564997713,0.03764818052780238,0.004757295009563736
9,6,86,-0.04291542341440751,0.038001620996807345,0.004167925955692915
10,6,86,-0.04289222100030134,0.03835072341976145,0.0035794245174706743
-10,7,86,-0.04294680399028951,0.02993158436303902,0.014858035091999741
-9,7,86,-0.04293563009267367,0.030418332332164098,0.014267104556457593
-8,7,86,-0.04292304282889923,0.03090258204355504,0.013674243241022477
-7,7,86,-0.04291070643351682,0.03138238485638783,0.01308168275210773
-6,7,86,-0.042898227889520475,0.03185776681536638,0.012487593034908057
-5,7,86,-0.04288305507216531,0.03233105120923779,0.011892525125565542
-4,7,86,-0.04286753541451076,0.032800604336244765,0.011296595634550115
-3,7,86,-0.042851316914977136,0.03325190546528928,0.010700242059731501
-2,7,86,-0.04283385145677267,0.033690886099537375,0.010104731684129549
-1,7,86,-0.042815320673139666,0.03412535276279181,0.009509227714586177
0,7,86,-0.04279700962797412,0.03455884777540601,0.008913786781379596
1,7,86,-0.042777045476392495,0.034980734371158215,0.008319153155723713
2,7,86,-0.04275692267848333,0.035383071760166765,0.007724760776600887
3,7,86,-0.042736223396754515,0.03577578153165353,0.007131095759639791
4,7,86,-0.04271540822419123,0.03616425797359847,0.006538532809911793
5,7,86,-0.04269404009881918,0.036551910664776525,0.005947519967250797
6,7,86,-0.04267241159043555,0.03693903000029953,0.005354954178651206
7,7,86,-0.042650097762740966,0.03731687768234945,0.004764612108503807
8,7,86,-0.04262705000796646,0.03767859359431765,0.004173907947124283
9,7,86,-0.04260346504292732,0.03803213127163077,0.0035859026388727288
10,7,86,-0.04257974788206938,0.03838067763336224,0.0030009651519490015
-10,8,86,-0.0426474516647851,0.02995970664120833,0.01428288434225064
-9,8,86,-0.04263508345020022,0.030445428973051858,0.013690016720577522
-8,8,86,-0.042621329712225396,0.030930904253660286,0.013096521366686814
-7,8,86,-0.04260585156424163,0.03141090556427569,0.012501420693048881
-6,8,86,-0.04259015444808881,0.03188608368751343,0.011905934289328126
-5,8,86,-0.04257412474124937,0.03236003626451604,0.01130944986596903
-4,8,86,-0.04255710437929164,0.03282964379616997,0.010712315124567535
-3,8,86,-0.042539855761817735,0.03328091778071686,0.010116173266853866
-2,8,86,-0.042522334619570924,0.0337203032567072,0.009520859844131518
-1,8,86,-0.04250431867373545,0.034155378651036454,0.008924945606762973
0,8,86,-0.042486989308652585,0.034588859448053635,0.008330337748614431
1,8,86,-0.04246713527789439,0.03501180449216819,0.007735193561511549
2,8,86,-0.04244698220096751,0.03541360788749029,0.007139071768290006
3,8,86,-0.04242642543316412,0.03580629099642158,0.006547832136992202
4,8,86,-0.04240516529579181,0.03619519205071764,0.0059550360474563005
5,8,86,-0.042382999824177946,0.03658283840979323,0.005362715919797219
6,8,86,-0.04236041857816474,0.03697029292396349,0.004768989276020298
7,8,86,-0.04233718264538649,0.03734717593871691,0.0041815685775474145
8,8,86,-0.042314179824330785,0.03770889209448299,0.0035926020216789324
9,8,86,-0.042290562683390986,0.03806250346623418,0.003007220865183779
10,8,86,-0.042266695538537104,0.038410326326047566,0.002426109010071741
-10,9,86,-0.04234263691296536,0.02998782222845471,0.013704323512461945
-9,9,86,-0.04232706834647941,0.030474243652431936,0.013109883416191143
-8,9,86,-0.042311493603494114,0.030959773012833886,0.012514831766607478
-7,9,86,-0.042295297132028946,0.03143989400273209,0.011918965636827362
-6,9,86,-0.042278321385559994,0.03191534059615004,0.011321680596150244
-5,9,86,-0.04226132272167531,0.03238915282131457,0.010724335820291725
-4,9,86,-0.042244068303422505,0.03285883805369957,0.010127815164050875
-3,9,86,-0.04222757243350607,0.033309965809250795,0.0095324026751157
-2,9,86,-0.04220902142767984,0.033749352165230465,0.008936265878654459
-1,9,86,-0.04219125055553352,0.03418513766742266,0.008339687235192732
0,9,86,-0.042173004080156035,0.03461875967397581,0.007744937992624623
1,9,86,-0.04215305979415066,0.035041437986297434,0.007149023417144868
2,9,86,-0.042133112379183754,0.0354431272144772,0.006557272616991159
3,9,86,-0.042112332503255245,0.03583650610738087,0.005964818907323209
4,9,86,-0.04209060513226277,0.03622586166191404,0.005372154496745849
5,9,86,-0.042067804352969154,0.0366138090132444,0.004780337694690782
6,9,86,-0.04204520705070622,0.03700030038017623,0.00419074958074923
7,9,86,-0.04202230048438818,0.03737729445885962,0.0035998754916005326
8,9,86,-0.04199937186424709,0.03773860757810182,0.0030136963510221455
9,9,86,-0.04197598770073378,0.038092349207901346,0.0024316394250694672
10,9,86,-0.04195172572154039,0.038439328469251924,0.0018531608670946651
-10,10,86,-0.042028400702955444,0.030016535252294786,0.013123106572604371
-9,10,86,-0.042012203548097204,0.03050310985074816,0.012527573206375616
-8,10,86,-0.04199527947609739,0.030988995943978154,0.01193115571368235
-7,10,86,-0.041978403662082525,0.03146913614753076,0.011334034164119414
-6,10,86,-0.04196110919696254,0.03194434659863586,0.010736241699453489
-5,10,86,-0.04194408771413006,0.032418253594149064,0.010139343673168896
-4,10,86,-0.04192655502836935,0.03288773596855479,0.009543557413132283
-3,10,86,-0.04190879150441027,0.03333885029248302,0.008947451184871048
-2,10,86,-0.041891107970378566,0.03377850407437897,0.008350445514050127
-1,10,86,-0.041872887985291936,0.0342141664675306,0.007755439323275612
0,10,86,-0.04185341112040066,0.03464840335630835,0.007160892569615232
1,10,86,-0.041833205917176486,0.03507087764683563,0.006566270003006475
2,10,86,-0.04181257843239236,0.03547227061842372,0.00597308279968886
3,10,86,-0.041792056800527784,0.03586612632629892,0.005380442216747192
4,10,86,-0.041770540367942116,0.03625602029517733,0.004788447490780643
5,10,86,-0.04174839022067061,0.03664443877102327,0.004197099164909722
6,10,86,-0.04172594585459197,0.03703014356301503,0.003607081381583493
7,10,86,-0.04170335142906399,0.03740711796015649,0.003020292356433005
8,10,86,-0.04167976769276105,0.03776807032294515,0.0024373732438687013
9,10,86,-0.04165503274730777,0.03812143402327895,0.0018576128812165355
10,10,86,-0.04162894367254638,0.03846863755851021,0.0012781990278491926
-10,-10,87,-0.04728987624442828,0.02943877558753207,0.023886507942529046
-9,-10,87,-0.047287418873036315,0.029921599830988372,0.023390844360263428
-8,-10,87,-0.047285018153520444,0.030403402246946983,0.022890463305200105
-7,-10,87,-0.04728262040723231,0.030882030092564787,0.022381692259048486
-6,-10,87,-0.04728017023122708,0.031355010738653925,0.021868060588504205
-5,-10,87,-0.04727759126971297,0.031825330682099404,0.0213452673803353
-4,-10,87,-0.04727441108722212,0.03229373894052076,0.0208118360167536
-3,-10,87,-0.04727143190190133,0.03274836895508969,0.02027498011033138
-2,-10,87,-0.04726911815580284,0.03318665349221103,0.019732744075665307
-1,-10,87,-0.047267629149162556,0.03361575589033852,0.019167075721604858
0,-10,87,-0.04726571518478012,0.034043667596377496,0.01859441857436383
1,-10,87,-0.04726350754826122,0.034466703034417866,0.01801795154669867
2,-10,87,-0.04726011321271026,0.034871719480553696,0.017439802137539092
3,-10,87,-0.047256099335261474,0.03526513240141418,0.01685940318440171
4,-10,87,-0.047250396560467055,0.03565410892512825,0.016276811781017055
5,-10,87,-0.04724422978459008,0.036041685058170146,0.015692561073286693
6,-10,87,-0.04723783201776464,0.03642955540804737,0.015107125486726873
7,-10,87,-0.047230719043049575,0.03681100378071813,0.014521665915966552
8,-10,87,-0.0472221600720869,0.037177221253218366,0.013937292495217498
9,-10,87,-0.0472132790104184,0.03752913894997127,0.013353757727068599
10,-10,87,-0.04720251261853239,0.03787500131897908,0.012768790865621707
-10,-9,87,-0.047085632992859686,0.029470381519892768,0.023420198349336833
-9,-9,87,-0.047083413048144146,0.029953232137136805,0.022919710095276873
-8,-9,87,-0.04708091522355851,0.030436077110764084,0.02241062459043337
-7,-9,87,-0.04707795378223139,0.030914679836361616,0.021896411134753963
-6,-9,87,-0.047074520233810625,0.0313878169803541,0.02137449287796019
-5,-9,87,-0.04707170215634131,0.031857512895437846,0.020842279171892852
-4,-9,87,-0.04706917320685976,0.032326626019851666,0.020304883462752374
-3,-9,87,-0.047065675687863656,0.03278018289103257,0.01976111455942423
-2,-9,87,-0.047063744270908904,0.033215997250524494,0.019194600439219084
-1,-9,87,-0.04706010867428216,0.033645073161528524,0.018620984878930474
0,-9,87,-0.04705503626446997,0.034073366787248566,0.018043344514556567
1,-9,87,-0.047050189464008615,0.03449622361157155,0.0174643731649165
2,-9,87,-0.04704418999149544,0.03490071932749425,0.016883033482394654
3,-9,87,-0.047037606975297554,0.03529440033352301,0.01629975781511198
4,-9,87,-0.04703102097658004,0.03568358651291626,0.0157155824676561
5,-9,87,-0.047024461864710224,0.03607113394982585,0.015130281248105674
6,-9,87,-0.04701788359296567,0.03645819434620797,0.014544653969356842
7,-9,87,-0.047011871716846086,0.036840843876213426,0.013959259571684401
8,-9,87,-0.04700460094680243,0.037207364943124176,0.013375236268257934
9,-9,87,-0.046996704916524246,0.037560106313222714,0.012789760495034101
10,-9,87,-0.046987132418526714,0.03790728945687988,0.012203609920718771
-10,-8,87,-0.04687586661118278,0.029501888530912967,0.022948652200297345
-9,-8,87,-0.04687263058992105,0.029984415803550067,0.02243930405537851
-8,-8,87,-0.046869558407261286,0.030467672938834456,0.0219252568925193
-7,-8,87,-0.046866124649687244,0.030947322808096207,0.021404909261932444
-6,-8,87,-0.046863242870354815,0.03141956634030684,0.02086983417792173
-5,-8,87,-0.046859993563707784,0.03188943874719051,0.02033325600124558
-4,-8,87,-0.04685537684594267,0.032357694201242314,0.019788577734802665
-3,-8,87,-0.04685052716824106,0.032810135681663403,0.019220393389636128
-2,-8,87,-0.04684545295096464,0.033245728778146556,0.01864574537603208
-1,-8,87,-0.04684016626442084,0.03367518557917303,0.018068224994349662
0,-8,87,-0.046833527649295326,0.03410351031829609,0.017488137507520044
1,-8,87,-0.046826186661721975,0.03452615608874291,0.016905726796049812
2,-8,87,-0.04681907874924593,0.034930184350280176,0.016322411036347344
3,-8,87,-0.04681215101209659,0.03532366925732266,0.015738375108594427
4,-8,87,-0.04680469830549384,0.03571301205071015,0.01515298922525446
5,-8,87,-0.046797653983399155,0.03610047455220758,0.014567208286784317
6,-8,87,-0.04679125283390118,0.03648741162577654,0.013981661713689374
7,-8,87,-0.046785297072519355,0.03687002446200513,0.013397026030275268
8,-8,87,-0.04677766490476964,0.037236051321611806,0.012811006209442782
9,-8,87,-0.0467691755133917,0.03758898225570772,0.012224412232993918
10,-8,87,-0.04676081515064906,0.037937946853051775,0.011637735073520351
-10,-7,87,-0.04665081126722898,0.029532580222041128,0.022466617620062055
-9,-7,87,-0.04664728651270406,0.03001541508540937,0.021953506877094756
-8,-7,87,-0.04664395782010455,0.030498712267292033,0.02143179653980466
-7,-7,87,-0.04663955583038413,0.030978275942707415,0.020897313697391597
-6,-7,87,-0.046634470781809684,0.03145106687727811,0.020359588277663883
-5,-7,87,-0.04662803360385842,0.03192091036123147,0.019813767305060268
-4,-7,87,-0.04662290404525807,0.03238773660876145,0.019245070032232546
-3,-7,87,-0.04661761462939737,0.03283982482631021,0.018669935963029433
-2,-7,87,-0.04661155957013877,0.03327533851403099,0.018091619920299014
-1,-7,87,-0.046604500367515955,0.03370593452145921,0.01751050908365883
0,-7,87,-0.04659607874479207,0.0341334398452181,0.016928042645171695
1,-7,87,-0.046588374796196486,0.03455591205730178,0.016344558117204488
2,-7,87,-0.04658150048890606,0.0349593551771875,0.015760337682771873
3,-7,87,-0.04657331749289231,0.03535300406768293,0.015175101635676758
4,-7,87,-0.04656673812627883,0.0357423753387968,0.01458924650733806
5,-7,87,-0.046558449687352434,0.03612965680170008,0.014003453224032531
6,-7,87,-0.04655066990931752,0.036516424259896776,0.01341844184699601
7,-7,87,-0.04654348832969376,0.036897943289524844,0.012831552139129412
8,-7,87,-0.046535876326537405,0.03726374994328053,0.012244581048119952
9,-7,87,-0.04652740316955877,0.03761801980943318,0.011656799738916576
10,-7,87,-0.04651757755268906,0.037966785988313004,0.011069219869226437
-10,-6,87,-0.04641426528359218,0.029562896205639032,0.02198057239627481
-9,-6,87,-0.04640850834615985,0.030046878034552506,0.02145854324285259
-8,-6,87,-0.046402461251475305,0.030529740139766545,0.020922741571350538
-7,-6,87,-0.04639642892191214,0.031009656281116675,0.02038477737242777
-6,-6,87,-0.04639048454774849,0.031481977508492985,0.01983834488727146
-5,-6,87,-0.04638542807443776,0.03195078772340505,0.019269211725376944
-4,-6,87,-0.04638007427538369,0.032417821769064145,0.01869314265470696
-3,-6,87,-0.0463717645676807,0.032869100372568814,0.01811427932536996
